date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S333_T,S343B_T,S334_H,SWEVER4_stage,TSH_stage,NP62_stage,G620_water_level,NESRS1,NESRS2,S12A_T,S12B_T,S12C_T,S12D_T,S18C,NP205_rain,NP205_stage,NP205_PET,P33_rain,P33_stage,P33_PET
2023-06-09,0.0,0.0,264.15,264.15,137.01,437.23,206.09,0,0.0,160,281,110.27,551.54,0.0,0.0,0.0,0.0,383.94,8.18,8.48,8.12,2.56,2.65,3.25,7.11,7.83,7.88,8.17,8.41,8.71,8.72,383.0,0.01,6.652,5.36,0.05,6.968,5.36
2023-06-10,0.0,0.0,263.58,263.58,105.58,370.55,138.23,0,0.0,159,277,109.75,550.76,0.0,0.0,0.0,0.0,396.92,8.17,8.47,8.1,2.53,2.63,3.26,7.06,7.81,7.88,8.15,8.4,8.7,8.71,368.0,0.0,6.6,5.44,0.23,6.962,5.44
2023-06-11,0.0,0.0,263.59,263.58,69.85,406.91,173.87,0,0.0,161,276,107.94,552.37,0.0,0.0,0.0,0.0,394.64,8.18,8.46,8.1,2.49,2.6,3.29,7.04,7.81,7.87,8.14,8.4,8.7,8.71,365.0,0.5,6.553,5.18,0.03,6.967,5.18
2023-06-12,0.0,0.0,263.55333333333334,265.05,168.79,425.55,194.01,0,0.0,169,282,109.41,545.45,0.0,0.0,0.0,0.0,395.35,8.23,8.46,8.14,2.48,2.6,3.35,7.07,7.87,7.9,8.12,8.43,8.73,8.74,356.0,0.4,6.554,3.46,0.06,6.962,3.46
2023-06-13,0.0,0.0,263.51666666666665,210.38,194.56,440.29,203.66,0,0.0,173,284,106.37,606.24,0.0,0.0,0.0,0.0,397.31,8.26,8.47,8.19,2.47,2.66,3.44,7.1,7.93,7.95,8.13,8.43,8.75,8.76,352.0,0.12,6.591,5.16,0.0,6.978,5.16
2023-06-14,0.0,0.0,263.48,194.59,201.88,433.55,202.58,0,0.0,172,283,108.9,544.31,0.0,0.0,0.0,0.0,394.65,8.21,8.47,8.17,2.46,2.63,3.45,7.08,7.91,7.94,8.13,8.42,8.74,8.76,91.3,0.23,6.582,4.64,0.0,6.978,4.64
2023-06-15,0.0,0.0,264.07,264.16,127.89,417.26,201.39,0,0.0,175,286,111.76,513.64,0.0,0.0,0.0,0.0,374.49,8.19,8.45,8.13,2.44,2.6,3.45,7.06,7.88,7.92,8.12,8.41,8.74,8.76,353.0,0.0,6.545,5.85,0.0,6.966,5.85
2023-06-16,0.0,0.0,265.97,265.75,0.0,434.88,203.52,0,0.0,175,289,112.98,518.65,0.0,0.0,0.0,0.0,393.2,8.17,8.43,8.12,2.43,2.57,3.45,7.03,7.85,7.9,8.11,8.41,8.73,8.74,352.0,0.09,6.493,4.82,0.01,6.953,4.82
2023-06-17,0.0,0.0,265.72,265.71,0.0,401.8,188.3,0,0.0,178,293,113.46,521.46,0.0,0.0,0.0,0.0,396.37,8.16,8.41,8.11,2.42,2.55,3.45,7.0,7.83,7.89,8.1,8.4,8.72,8.74,336.0,0.0,6.442,5.29,0.0,6.937,5.29
2023-06-18,0.0,0.0,168.0,167.64,0.0,369.15,137.37,0,0.0,186,303,116.38,530.58,0.0,0.0,0.0,0.0,398.64,8.15,8.45,8.1,2.41,2.55,3.45,6.98,7.81,7.86,8.18,8.42,8.74,8.76,303.0,0.56,6.427,2.36,0.15,6.925,2.36
2023-06-19,0.0,0.0,205.86,205.7,37.76,366.52,150.05,0,0.0,205,323,120.74,549.51,0.0,0.0,0.0,0.0,332.5,8.16,8.44,8.11,2.43,2.56,3.52,6.97,7.8,7.86,8.17,8.42,8.75,8.78,303.0,1.13,6.446,3.21,0.38,6.925,3.21
2023-06-20,0.0,0.0,203.05,202.9,45.66,360.31,89.03,0,0.0,239,353,125.56,571.96,0.0,0.0,0.0,0.0,381.89,8.21,8.51,8.13,2.45,2.56,3.6,7.02,7.82,7.88,8.33,8.48,8.9,8.9,305.0,0.04,6.537,3.98,0.0,6.941,3.98
2023-06-21,0.0,0.0,245.25,245.16,6.35,372.69,139.33,0,0.0,256,366,625.55,388.92,0.0,0.0,0.0,51.57,395.26,8.25,8.53,8.22,2.44,2.54,3.57,7.01,7.83,7.9,8.33,8.49,8.95,8.9,353.0,0.47,6.569,3.36,0.0,6.929,3.36
2023-06-22,0.0,0.0,134.73,134.26,0.0,372.99,139.85,0,0.0,251,370,1274.83,34.61,0.0,0.0,0.0,111.94,395.57,8.49,8.55,8.36,2.42,2.53,3.54,7.01,7.85,7.91,8.42,8.51,8.92,8.91,316.0,0.01,6.622,3.03,0.0,6.918,3.03
2023-06-23,0.0,0.0,184.35,184.04,0.0,371.9,140.26,0,0.0,249,372,1238.7,0.0,0.0,0.0,0.0,107.28,383.52,8.49,8.54,8.38,2.42,2.53,3.52,7.01,7.85,7.94,8.37,8.53,8.9,8.9,328.0,0.01,6.63,3.55,0.0,6.907,3.55
2023-06-24,0.0,0.0,133.44,132.96,0.0,373.51,140.81,0,0.0,260,388,1196.87,0.0,0.0,0.0,0.0,102.52,397.17,8.49,8.54,8.38,2.41,2.54,3.49,7.01,7.86,7.96,8.36,8.52,8.9,8.9,253.0,0.74,6.645,2.86,0.09,6.903,2.86
2023-06-25,0.0,0.0,134.8,134.33,0.0,370.23,140.56,0,0.0,293,438,1078.54,0.0,0.0,0.0,0.0,97.76,398.38,8.47,8.56,8.39,2.51,2.69,3.49,7.03,7.87,7.98,8.39,8.53,8.98,8.99,270.0,1.0,6.706,4.47,1.0,6.935,4.47
2023-06-26,0.0,0.0,302.6,265.88,60.64,356.39,134.17,0,0.0,315,473,1115.41,0.0,0.0,0.0,0.0,93.01,385.91,8.46,8.56,8.4,2.7,2.78,3.5,7.13,7.9,8.05,8.37,8.55,9.08,9.09,319.0,0.0,6.742,4.93,0.05,6.978,4.93
2023-06-27,0.0,0.0,323.13,264.45,164.83,366.83,109.61,0,0.0,313,468,1134.25,0.0,0.0,0.0,0.0,88.25,398.86,8.48,8.55,8.41,2.74,2.77,3.51,7.1,7.93,8.05,8.33,8.51,9.07,9.08,376.0,0.0,6.705,5.27,0.0,6.971,5.27
2023-06-28,0.0,0.0,265.67,265.66,115.36,396.88,135.67,0,0.0,316,472,990.02,0.0,0.0,0.0,0.0,84.87,393.02,8.48,8.55,8.42,2.71,2.76,3.52,7.07,7.97,8.05,8.31,8.51,9.08,9.09,382.0,0.02,6.66,5.31,0.04,6.962,5.31
2023-06-29,0.0,0.0,185.67,185.38,120.09,438.17,192.19,0,0.0,326,494,820.51,0.0,0.0,0.0,0.0,88.48,395.54,8.46,8.56,8.41,2.69,2.75,3.52,7.06,8.0,8.08,8.28,8.51,9.11,9.14,369.0,0.01,6.611,4.93,0.02,6.96,4.93
2023-06-30,0.0,0.0,266.31,223.21,210.21,439.5,192.33,0,0.0,334,496,1007.66,0.0,0.0,0.0,0.0,93.05,390.65,8.47,8.56,8.42,2.73,2.79,3.53,7.04,8.06,8.12,8.28,8.52,9.13,9.16,374.0,0.05,6.571,3.44,0.47,6.98,3.44
2023-07-01,97.45,143.53,265.54,265.53,137.27,442.27,191.87,0,0.0,339,500,997.84,0.0,0.0,0.0,0.0,97.62,395.75,8.47,8.56,8.43,2.75,2.79,3.57,7.03,8.05,8.12,8.29,8.53,9.15,9.18,346.0,0.02,6.538,3.64,0.06,7.005,3.64
2023-07-02,162.66,229.16,265.27,265.27,137.89,442.08,192.18,0,0.0,344,515,1020.61,0.0,0.0,0.0,0.0,102.2,393.79,8.47,8.56,8.43,2.74,2.78,3.61,7.03,8.04,8.16,8.28,8.53,9.17,9.21,297.0,0.48,6.523,3.48,0.0,6.999,3.48
2023-07-03,164.88,217.63,265.9,265.89,231.12,437.7,198.49,0,0.0,359,532,1069.35,0.0,0.0,0.0,0.0,106.77,395.02,8.48,8.57,8.43,2.75,2.8,3.6,7.06,8.03,8.14,8.28,8.54,9.19,9.25,330.0,0.63,6.524,4.17,1.51,7.008,4.17
2023-07-04,220.18,83.97,264.13,264.13,139.15,439.09,191.14,0,0.0,390,561,1084.9,0.0,0.0,0.0,0.0,111.34,395.03,8.47,8.6,8.42,2.74,2.82,3.62,7.07,8.04,8.13,8.32,8.64,9.31,9.32,346.0,0.0,6.534,4.67,0.0,7.102,4.67
2023-07-05,152.04,226.19,274.71,250.68,77.12,421.95,190.28,0,0.0,396,577,915.22,0.0,0.0,0.0,0.0,115.91,395.01,8.47,8.6,8.43,2.74,2.8,3.64,7.09,8.04,8.13,8.32,8.61,9.32,9.34,339.0,0.02,6.501,4.52,0.44,7.075,4.52
2023-07-06,151.9,225.85,264.95,264.95,0.0,436.81,192.21,0,0.0,403,591,934.04,0.0,0.0,0.0,0.0,116.232,394.4,8.47,8.6,8.43,2.72,2.78,3.65,7.12,8.05,8.14,8.32,8.6,9.34,9.38,345.0,0.21,6.478,5.18,1.43,7.113,5.18
2023-07-07,151.92,225.7,221.21,222.43,0.0,440.67,192.19,0,0.0,416,602,988.89,0.0,0.0,0.0,0.0,116.554,397.37,8.47,8.61,8.44,2.7,2.78,3.68,7.17,8.18,8.14,8.33,8.62,9.38,9.42,332.0,0.01,6.48,4.54,0.01,7.215,4.54
2023-07-08,151.78,225.18,133.23,133.84,0.0,439.9,192.76,0,0.0,423,607,999.88,0.0,0.0,0.0,0.0,116.87599999999999,397.21,8.48,8.62,8.44,2.67,2.76,3.67,7.21,8.15,8.14,8.33,8.63,9.4,9.43,293.0,0.0,6.487,4.21,0.0,7.201,4.21
2023-07-09,151.8,191.49,62.09,61.77,0.0,440.46,192.94,0,0.0,423,603,1080.94,0.0,0.0,0.0,0.0,117.198,397.17,8.48,8.62,8.44,2.65,2.74,3.65,7.21,8.12,8.14,8.33,8.63,9.4,9.43,277.0,0.0,6.468,5.05,0.0,7.176,5.05
2023-07-10,151.82,159.98,62.48,61.99,1.43,433.52,193.08,0,0.0,426,607,1068.56,0.0,0.0,0.0,0.0,117.52,397.27,8.48,8.62,8.44,2.62,2.72,3.63,7.21,8.1,8.14,8.33,8.63,9.41,9.44,295.0,0.0,6.436,4.8,0.0,7.156,4.8
2023-07-11,151.84,150.85,37.9,37.77,5.41,440.87,193.89,0,0.0,431,609,1084.38,0.0,0.0,0.0,0.0,116.67,397.2,8.46,8.62,8.43,2.61,2.71,3.6,7.2,8.07,8.13,8.33,8.63,9.42,9.46,296.0,0.0,6.395,5.48,0.04,7.139,5.48
2023-07-12,151.76,150.76,23.43,23.35,0.0,418.96,192.9,0,0.0,432,603,1131.1,0.0,0.0,0.0,0.0,116.08,389.19,8.48,8.62,8.44,2.59,2.69,3.56,7.19,8.05,8.12,8.33,8.63,9.43,9.45,306.0,0.0,6.346,3.85,0.0,7.126,3.85
2023-07-13,168.51,190.71,0.0,0.0,0.0,437.17,193.84,0,0.0,434,601,1134.89,0.0,0.0,0.0,0.0,116.87,385.31,8.47,8.62,8.43,2.59,2.72,3.53,7.17,8.04,8.13,8.33,8.64,9.43,9.47,359.0,0.0,6.304,4.73,0.0,7.111,4.73
2023-07-14,211.22,256.7,0.0,0.0,0.0,440.24,193.57,0,0.0,435,602,1104.91,0.03,0.0,0.0,0.0,117.86,396.76,8.47,8.62,8.42,2.61,2.76,3.53,7.16,8.03,8.12,8.33,8.64,9.44,9.47,286.0,0.07,6.267,3.79,0.0,7.099,3.79
2023-07-15,225.98,296.36,0.0,0.0,0.0,441.2,148.3,98,75.0,426,603,1109.46,0.0,0.0,85.69,145.31,118.86,397.61,8.47,9.11,8.42,2.63,2.77,3.52,7.17,8.03,8.14,8.87,8.65,9.44,9.48,271.0,0.33,6.255,3.53,0.0,7.088,3.53
2023-07-16,225.79,286.96,57.78,57.62,46.98,437.66,0.0,179,160.0,405,591,1067.62,0.0,0.0,79.48,195.69,119.85,398.74,8.47,9.09,8.43,2.64,2.77,3.53,7.17,8.03,8.14,9.35,9.37,9.38,9.45,284.0,0.01,6.248,4.3,0.0,7.089,4.3
2023-07-17,218.31,283.32,265.46,265.02,205.32,436.89,0.0,177,162.0,405,598,1063.78,0.0,0.0,48.84,189.02,120.84,391.35,8.48,9.08,8.44,2.65,2.79,3.54,7.18,8.1,8.18,9.35,9.38,9.4,9.46,274.0,0.0,6.226,1.98,1.04,7.128,1.98
2023-07-18,225.46,223.34,240.51,240.11,135.79,440.97,0.0,181,164.0,407,625,779.49,0.0,0.0,41.19,189.51,121.84,392.9,8.49,9.09,8.44,2.68,2.81,3.55,7.22,8.1,8.18,9.35,9.39,9.41,9.5,255.0,0.08,6.205,2.92,0.01,7.163,2.92
2023-07-19,224.94,222.74,266.26,266.02,137.34,432.36,0.0,183,164.0,402,622,911.06,0.0,0.0,46.47,189.38,122.83,398.86,8.47,9.1,8.44,2.71,2.84,3.56,7.22,8.11,8.19,9.36,9.4,9.42,9.51,297.0,0.0,6.194,4.69,0.03,7.16,4.69
2023-07-20,192.48,222.64,267.21,267.78,119.06,441.0,0.0,181,162.0,394,616,991.35,0.01,0.0,43.54,188.29,123.82,401.79,8.48,9.1,8.44,2.71,2.84,3.57,7.25,8.11,8.18,9.35,9.39,9.42,9.5,285.0,0.0,6.167,4.95,0.01,7.16,4.95
2023-07-21,143.24,204.99,266.88,266.84,0.0,439.36,0.0,178,158.0,382,608,1061.41,0.0,0.0,35.29,186.39,124.82,370.51,8.49,9.09,8.45,2.7,2.83,3.56,7.25,8.1,8.17,9.34,9.38,9.4,9.49,332.0,0.0,6.131,3.74,0.01,7.156,3.74
2023-07-22,149.17,223.54,223.25,223.95,0.0,440.5,0.0,176,155.0,375,604,1061.24,0.0,0.0,27.14,184.49,125.81,401.34,8.48,9.09,8.46,2.7,2.83,3.57,7.26,8.09,8.16,9.34,9.36,9.39,9.48,286.0,0.0,6.09,5.21,0.0,7.152,5.21
2023-07-23,148.58,200.08,133.09,132.62,0.0,440.11,0.0,172,151.0,365,600,1091.56,0.0,0.0,29.34,181.36,126.81,390.1,8.49,9.08,8.46,2.69,2.81,3.57,7.24,8.08,8.16,9.32,9.35,9.38,9.48,273.0,0.0,6.047,5.53,0.0,7.144,5.53
2023-07-24,149.73,153.81,121.22,120.79,0.0,408.49,0.0,170,148.0,357,597,1047.58,0.0,0.0,36.14,178.72,127.8,390.53,8.48,9.07,8.45,2.67,2.8,3.57,7.24,8.07,8.14,9.31,9.34,9.36,9.47,308.0,0.19,6.01,5.2,0.23,7.139,5.2
2023-07-25,148.77,165.93,135.67,135.19,0.0,439.28,0.0,168,146.0,351,597,1011.73,0.0,0.0,37.86,176.23,128.79,391.79,8.49,9.06,8.44,2.65,2.78,3.58,7.25,8.06,8.14,9.3,9.33,9.36,9.47,171.0,0.0,6.0,5.4,0.0,7.134,5.4
2023-07-26,149.16,177.61,133.31,132.83,0.0,440.76,0.0,167,146.0,350,607,843.14,0.0,0.0,28.64,173.63,129.79,390.38,8.47,9.06,8.44,2.68,2.79,3.57,7.24,8.05,8.12,9.29,9.33,9.36,9.47,210.0,0.7,6.037,1.57,0.2,7.128,1.57
2023-07-27,178.93,224.27,133.78,133.31,96.72,440.9,0.0,167,149.0,355,619,800.82,0.0,0.0,35.92,175.26,130.78,385.79,8.46,9.07,8.43,2.74,2.82,3.56,7.29,8.1,8.17,9.29,9.36,9.4,9.51,201.0,0.01,6.286,3.1,0.42,7.144,3.1
2023-07-28,236.47,265.75,196.01,133.85,367.63,490.4,0.0,171,151.0,365,651,511.02,0.0,0.0,50.32,180.47,131.77,389.91,8.47,9.09,8.45,2.81,2.89,3.57,7.31,8.13,8.29,9.33,9.37,9.42,9.57,301.0,0.12,6.386,1.57,0.79,7.198,1.57
2023-07-29,302.37,297.78,267.55,133.66,556.53,565.86,0.0,177,154.0,373,655,659.35,0.0,0.0,59.72,185.49,132.77,398.34,8.48,9.11,8.46,2.82,2.92,3.57,7.31,8.14,8.28,9.34,9.39,9.46,9.58,321.0,0.0,6.47,4.54,0.0,7.221,4.54
2023-07-30,284.98,295.53,268.07,133.26,518.19,564.64,0.0,176,153.0,369,641,715.32,0.0,0.0,51.15,184.6,133.76,392.95,8.46,9.1,8.45,2.81,2.9,3.56,7.3,8.14,8.26,9.34,9.39,9.45,9.57,326.0,0.31,6.525,5.31,0.0,7.211,5.31
2023-07-31,225.43,262.05,267.40666666666664,133.26,226.83,558.52,0.0,177,155.0,370,637,837.01,0.0,0.0,54.47,182.09,134.75,386.4,8.47,9.12,8.46,2.8,2.89,3.54,7.3,8.14,8.24,9.34,9.41,9.45,9.55,285.0,0.37,6.572,4.93,0.41,7.213,4.93
2023-08-01,131.59,263.81,266.74333333333334,133.39,278.89,565.33,0.0,178,156.0,374,645,864.59,0.0,0.0,45.86,183.19,135.74,339.76,8.48,9.12,8.47,2.8,2.92,3.53,7.31,8.15,8.22,9.35,9.43,9.47,9.57,283.0,0.0,6.635,3.16,0.0,7.245,3.16
2023-08-02,197.7,295.46,266.08,132.02,279.2,555.82,0.0,176,154.0,371,636,781.87,0.0,0.0,34.48,182.87,136.66,382.92,8.48,9.12,8.46,2.82,2.92,3.52,7.33,8.15,8.2,9.35,9.42,9.46,9.57,263.0,0.0,6.649,2.17,0.03,7.239,2.17
2023-08-03,244.04,291.65,267.78,133.66,278.35,566.63,0.0,180,161.0,390,677,539.32,0.0,0.0,48.08,183.43,137.56,394.19,8.47,9.12,8.45,2.83,2.92,3.5,7.34,8.28,8.22,9.36,9.43,9.49,9.63,230.0,3.25,6.702,3.57,0.12,7.24,3.57
2023-08-04,267.68,293.47,267.79,133.62,313.34,567.29,0.0,196,174.0,413,706,702.53,0.0,0.0,65.66,188.5,138.46,386.33,8.47,9.14,8.46,2.81,2.92,3.51,7.44,8.26,8.22,9.42,9.53,9.59,9.69,275.0,0.0,6.867,4.0,0.08,7.273,4.0
2023-08-05,238.26,293.37,261.71,133.41,316.52,565.97,0.0,198,172.0,407,690,767.76,0.0,0.0,77.57,193.07,139.35,387.83,8.48,9.16,8.46,2.82,2.9,3.53,7.45,8.22,8.22,9.43,9.53,9.57,9.68,258.0,0.04,6.818,2.37,0.2,7.319,2.37
2023-08-06,223.79,293.5,132.74,132.27,271.91,563.63,0.0,198,169.0,402,682,764.17,0.0,0.0,88.64,194.73,140.25,393.3,8.48,9.18,8.47,2.82,2.9,3.56,7.44,8.22,8.22,9.44,9.52,9.56,9.66,306.0,0.0,6.79,4.65,0.21,7.346,4.65
2023-08-07,229.91,293.99,133.27,132.8,235.52,527.61,0.0,195,167.0,400,683,756.27,0.22,0.0,91.13,194.34,141.14,392.58,8.47,9.17,8.45,2.81,2.9,3.58,7.43,8.21,8.22,9.43,9.52,9.56,9.66,313.0,1.03,6.784,4.71,0.0,7.354,4.71
2023-08-08,245.93,293.21,133.47,132.24,199.13,555.92,0.0,199,166.0,400,682,767.13,1.82,0.0,99.22,196.08,142.04,392.19,8.48,9.18,8.47,2.8,2.9,3.6,7.42,8.19,8.21,9.43,9.51,9.55,9.67,285.0,1.13,6.896,3.76,0.0,7.341,3.76
2023-08-09,223.27,273.61,132.65,132.18,162.74,564.36,0.0,204,168.0,406,688,769.49,0.0,0.0,108.48,200.68,141.46,392.35,8.48,9.2,8.46,2.79,2.89,3.61,7.41,8.18,8.22,9.46,9.53,9.57,9.69,245.0,0.0,6.945,3.81,0.42,7.332,3.81
2023-08-10,223.54,222.91,132.87,132.4,137.57,561.7,0.0,208,173.0,414,702,614.85,0.0,0.0,112.43,203.34,139.87,396.21,8.48,9.21,8.46,2.79,2.9,3.66,7.41,8.2,8.22,9.48,9.56,9.59,9.69,274.0,0.0,6.928,4.11,0.77,7.331,4.11
2023-08-11,242.61,253.86,133.34,132.86,143.27,560.67,0.0,208,174.0,421,715,725.68,0.0,0.0,114.11,202.39,139.59,396.49,8.46,9.21,8.45,2.84,2.91,3.7,7.39,8.22,8.22,9.49,9.57,9.62,9.74,236.0,0.0,6.898,4.34,0.0,7.323,4.34
2023-08-12,263.83,293.7,133.52,133.05,138.42,563.04,0.0,206,171.0,417,704,699.53,0.0,0.0,112.67,201.19,139.3,391.35,8.48,9.21,8.44,2.9,2.94,3.71,7.39,8.2,8.22,9.48,9.57,9.61,9.72,233.0,0.0,6.868,4.86,0.0,7.307,4.86
2023-08-13,223.13,278.07,133.09,132.61,90.01,564.22,0.0,202,166.0,411,689,811.08,0.0,0.0,108.14,198.51,139.02,390.28,8.47,9.2,8.44,2.88,2.96,3.72,7.37,8.18,8.21,9.48,9.55,9.6,9.71,187.0,0.0,6.825,3.68,0.03,7.297,3.68
2023-08-14,223.21,251.34,124.72,124.28,16.83,562.02,0.0,197,162.0,403,661,1011.85,0.0,0.0,102.38,198.18,138.73,202.83,8.46,9.19,8.47,2.86,2.96,3.72,7.36,8.16,8.2,9.46,9.54,9.57,9.66,224.0,0.0,6.799,5.02,0.0,7.274,5.02
2023-08-15,254.1,243.34,183.39,132.68,233.09,521.92,0.0,194,160.0,403,670,811.74,0.0,0.0,96.98,197.09,138.45,398.43,8.49,9.2,8.45,2.95,3.02,3.72,7.36,8.14,8.18,9.46,9.53,9.57,9.67,272.0,0.0,6.776,3.1,0.01,7.262,3.1
2023-08-16,297.15,295.97,264.65,130.66,542.13,559.18,0.0,193,160.0,405,674,773.49,0.0,0.0,96.61,196.9,139.29,394.94,8.47,9.19,8.45,3.07,3.09,3.68,7.35,8.14,8.22,9.45,9.53,9.58,9.7,341.0,0.0,6.755,4.67,0.0,7.258,4.67
2023-08-17,289.18,284.49,265.37,132.09,386.76,564.6,0.0,197,163.0,412,677,733.98,0.67,0.0,98.75,196.24,141.13,380.46,8.46,9.19,8.44,3.04,3.08,3.7,7.34,8.15,8.22,9.45,9.53,9.58,9.71,314.0,0.11,6.736,3.31,0.0,7.25,3.31
2023-08-18,297.75,296.48,297.84,214.83,218.65,561.98,0.0,212,174.0,430,694,817.09,0.0,0.0,104.69,201.94,141.39,398.67,8.46,9.24,8.44,3.04,3.08,3.7,7.35,8.19,8.23,9.51,9.59,9.64,9.74,311.0,0.13,6.73,2.32,0.01,7.243,2.32
2023-08-19,297.18,295.76,266.82,266.81,194.62,566.04,0.0,220,179.0,438,711,692.97,0.0,0.0,108.14,208.88,141.66,394.2,8.49,9.26,8.43,3.02,3.07,3.69,7.36,8.19,8.23,9.53,9.61,9.65,9.76,254.0,0.06,6.732,3.83,0.05,7.243,3.83
2023-08-20,296.98,295.59,296.66,261.72,261.63,564.67,0.0,236,192.0,464,775,254.28,0.0,0.0,121.5,216.54,141.92,399.76,8.48,9.32,8.4,3.07,3.15,3.7,7.44,8.26,8.28,9.6,9.68,9.73,9.87,262.0,1.19,6.796,1.5,2.09,7.329,1.5
2023-08-21,297.04,295.71,397.3,264.43,346.34,562.58,0.0,247,204.0,488,817,182.49,0.0,0.0,131.58,222.07,142.19,393.81,8.46,9.33,8.36,3.11,3.17,3.72,7.57,8.28,8.28,9.62,9.72,9.78,9.95,256.0,0.14,6.897,3.14,0.85,7.446,3.14
2023-08-22,276.83,294.75,335.2,263.87,276.27,565.07,0.0,247,205.0,485,786,566.51,0.11,0.0,131.01,222.27,142.45,398.06,8.48,9.32,8.41,3.09,3.15,3.71,7.56,8.26,8.25,9.62,9.72,9.77,9.9,237.0,0.0,6.935,5.25,0.0,7.438,5.25
2023-08-23,224.07,288.6,252.29,253.0,156.24,564.45,0.0,246,203.0,485,778,518.83,52.45,0.0,130.87,220.36,142.72,398.13,8.47,9.32,8.4,3.06,3.12,3.7,7.54,8.23,8.24,9.61,9.71,9.76,9.89,259.0,0.0,6.94,5.08,0.2,7.423,5.08
2023-08-24,222.56,283.29,265.85,265.84,129.22,565.6,0.0,245,200.0,480,750,821.62,0.0,0.0,129.94,220.17,142.11,393.25,8.5,9.32,8.46,3.03,3.11,3.69,7.53,8.21,8.22,9.61,9.7,9.74,9.86,244.0,0.0,6.94,4.5,0.0,7.415,4.5
